CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,IsZeroBalance,CreditScoreRating,HasMultipleProduct,BalanceSalaryRatio,TenureAgeRatio,CreditScoreAgeRatio,EstimatedMonthlySalary,AgeBalanceInteraction,ProductDensity,LoyalityScore,WealthSignifier,TenureRiskGroup,MidTierDanger,GermanPassiveWealth,HighRiskGermanCohort,BalancePerProduct,CardButInactive,CardAndActive,TeenZeroBalance,ActiveZeroBalance,Female_Germany
682,Spain,Female,50,10,128039.01,1,1,1,102260.16,0,Mid-age,1,Good,1,1.2520908435895268,0.2,13.64,8521.68,6401950.5,0.1,10,1,Late_HighRisk,1,0,0,128039.01,0,1,0,0,0
515,France,Male,33,2,0.0,2,1,1,136028.97,0,Young,0,Poor,0,0.0,0.06060606060606061,15.606060606060606,11335.7475,0.0,1.0,2,0,Early_HighRisk,0,0,0,0.0,0,1,0,1,0
526,Spain,Female,33,8,114634.63,2,1,0,110114.38,1,Young,1,Poor,1,1.0410504967652727,0.24242424242424243,15.93939393939394,9176.198333333334,3782942.79,0.25,0,1,Mid_Stable,1,0,0,57317.315,1,0,0,0,0
702,France,Male,26,5,56738.47,2,1,1,100442.22,1,Young,1,Good,1,0.5648866582200195,0.19230769230769232,27.0,8370.185,1475200.22,0.4,5,0,Mid_Stable,0,0,0,28369.235,0,1,0,0,0
651,Germany,Male,34,2,90355.12,2,0,0,193597.94,0,Young,1,Fair,1,0.4667152966606979,0.058823529411764705,19.147058823529413,16133.161666666667,3072074.08,1.0,0,0,Early_HighRisk,0,1,0,45177.56,0,0,0,0,0
792,Germany,Male,36,5,115725.24,2,0,0,1871.25,0,Mid-age,1,Very Good,1,61.84381563126253,0.1388888888888889,22.0,155.9375,4166108.64,0.4,0,0,Mid_Stable,1,1,0,57862.62,0,0,0,0,0
817,Germany,Male,58,3,114327.59,2,1,1,42831.11,0,Mid-age,1,Excellent,1,2.669265167304793,0.05172413793103448,14.086206896551724,3569.2591666666667,6631000.22,0.6666666666666666,3,0,Mid_Stable,1,0,0,57163.795,0,1,0,0,0
674,Germany,Female,36,6,100762.64,1,1,0,182156.86,0,Mid-age,1,Good,1,0.5531641245902021,0.16666666666666666,18.72222222222222,15179.738333333333,3627455.04,0.16666666666666666,0,1,Mid_Stable,1,1,0,100762.64,1,0,0,0,1
641,France,Female,40,9,0.0,1,0,0,151648.66,1,Mid-age,0,Fair,0,0.0,0.225,16.025,12637.388333333334,0.0,0.1111111111111111,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
513,Spain,Male,39,7,89039.9,2,1,1,146738.83,0,Mid-age,1,Poor,1,0.6067916719793937,0.1794871794871795,13.153846153846153,12228.235833333332,3472556.0999999996,0.2857142857142857,7,0,Mid_Stable,0,0,0,44519.95,0,1,0,0,0
561,France,Male,34,1,78829.53,1,1,1,12148.2,0,Young,1,Poor,1,6.48898849212229,0.029411764705882353,16.5,1012.35,2680204.02,1.0,1,0,Early_HighRisk,0,0,0,78829.53,0,1,0,0,0
627,Germany,Male,30,6,112372.96,1,1,1,118029.09,0,Young,1,Fair,1,0.9520785087811827,0.2,20.9,9835.7575,3371188.8000000003,0.16666666666666666,6,1,Mid_Stable,1,0,0,112372.96,0,1,0,0,0
682,Germany,Male,81,6,122029.15,1,1,1,50783.88,0,Old,1,Good,1,2.4029111206154394,0.07407407407407407,8.419753086419753,4231.99,9884361.15,0.16666666666666666,6,0,Mid_Stable,1,0,0,122029.15,0,1,0,0,0
683,France,Female,29,0,157829.12,1,0,0,129891.66,0,Young,1,Good,1,1.2150827851457129,0.0,23.551724137931036,10824.305,4577044.4799999995,0.0,0,1,Early_HighRisk,0,0,0,157829.12,0,0,0,0,0
420,Germany,Female,31,1,108377.75,2,1,1,9904.63,0,Young,1,Poor,1,10.942130094713281,0.03225806451612903,13.548387096774194,825.3858333333333,3359710.25,2.0,1,0,Early_HighRisk,1,0,0,54188.875,0,1,0,0,1
670,France,Female,54,2,95507.12,1,1,1,63213.31,0,Mid-age,1,Good,1,1.5108704163727544,0.037037037037037035,12.407407407407407,5267.775833333333,5157384.4799999995,0.5,2,0,Early_HighRisk,0,0,0,95507.12,0,1,0,0,0
505,Germany,Male,43,6,127146.68,1,0,0,137565.87,0,Mid-age,1,Poor,1,0.9242603561479311,0.13953488372093023,11.744186046511627,11463.8225,5467307.239999999,0.16666666666666666,0,1,Mid_Stable,1,1,0,127146.68,0,0,0,0,0
580,Germany,Male,24,1,133811.78,1,1,0,17185.95,1,Young,1,Fair,1,7.786114820536542,0.041666666666666664,24.166666666666668,1432.1625000000001,3211482.7199999997,1.0,0,0,Early_HighRisk,1,1,0,133811.78,1,0,0,0,0
577,France,Male,36,3,121092.47,2,0,1,143783.46,0,Mid-age,1,Poor,1,0.8421863683068971,0.08333333333333333,16.02777777777778,11981.955,4359328.92,0.6666666666666666,3,1,Mid_Stable,1,0,0,60546.235,0,0,0,0,0
773,Germany,Male,34,10,126979.75,1,0,0,36823.28,0,Young,1,Very Good,1,3.4483552252813983,0.29411764705882354,22.735294117647058,3068.6066666666666,4317311.5,0.1,0,0,Late_HighRisk,1,1,0,126979.75,0,0,0,0,0
616,France,Male,37,5,144235.73,2,0,0,154957.66,1,Mid-age,1,Fair,1,0.9308073573129589,0.13513513513513514,16.64864864864865,12913.138333333334,5336722.010000001,0.4,0,1,Mid_Stable,1,0,0,72117.865,0,0,0,0,0
763,France,Female,38,0,152582.2,2,0,0,31892.82,0,Mid-age,1,Very Good,1,4.784217889794632,0.0,20.07894736842105,2657.735,5798123.600000001,0.0,0,0,Early_HighRisk,0,0,0,76291.1,0,0,0,0,0
640,Spain,Male,43,9,172478.15,1,1,0,191084.4,1,Mid-age,1,Fair,1,0.9026281056957031,0.20930232558139536,14.883720930232558,15923.699999999999,7416560.45,0.1111111111111111,0,1,Mid_Stable,0,0,0,172478.15,1,0,0,0,0
592,France,Male,36,1,126477.42,1,0,0,179718.17,0,Mid-age,1,Fair,1,0.7037542169497941,0.027777777777777776,16.444444444444443,14976.514166666668,4553187.12,1.0,0,1,Early_HighRisk,1,0,0,126477.42,0,0,0,0,0
528,Spain,Male,43,7,97473.87,2,1,1,159823.16,0,Mid-age,1,Poor,1,0.609885763740374,0.16279069767441862,12.279069767441861,13318.596666666666,4191376.4099999997,0.2857142857142857,7,1,Mid_Stable,0,0,0,48736.935,0,1,0,0,0
630,France,Male,53,5,138053.67,1,0,1,114110.97,0,Mid-age,1,Fair,1,1.2098194415488714,0.09433962264150944,11.88679245283019,9509.2475,7316844.510000001,0.2,5,1,Mid_Stable,1,0,0,138053.67,0,0,0,0,0
529,France,Female,31,2,164003.05,2,1,1,60993.23,0,Young,1,Poor,1,2.6888730109882686,0.06451612903225806,17.06451612903226,5082.769166666667,5084094.55,1.0,2,0,Early_HighRisk,0,0,0,82001.525,0,1,0,0,0
546,France,Female,47,8,0.0,1,1,1,66408.01,1,Mid-age,0,Poor,0,0.0,0.1702127659574468,11.617021276595745,5534.000833333333,0.0,0.125,8,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
753,France,Female,62,6,0.0,2,1,1,136398.9,0,Old,0,Very Good,0,0.0,0.0967741935483871,12.14516129032258,11366.574999999999,0.0,0.3333333333333333,6,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
772,Spain,Female,39,4,122486.11,2,1,1,140709.25,0,Mid-age,1,Very Good,1,0.8704908170571587,0.10256410256410256,19.794871794871796,11725.770833333334,4776958.29,0.5,4,1,Mid_Stable,1,0,0,61243.055,0,1,0,0,0
567,France,Male,36,1,0.0,2,0,0,8555.73,0,Mid-age,0,Poor,0,0.0,0.027777777777777776,15.75,712.9775,0.0,2.0,0,0,Early_HighRisk,0,0,0,0.0,0,0,0,0,0
628,Germany,Female,45,6,53667.44,1,1,0,115022.94,0,Mid-age,1,Fair,1,0.4665803186738228,0.13333333333333333,13.955555555555556,9585.245,2415034.8000000003,0.16666666666666666,0,0,Mid_Stable,0,1,1,53667.44,1,0,0,0,1
658,France,Male,20,7,0.0,2,0,0,187638.34,0,Young,0,Fair,0,0.0,0.35,32.9,15636.528333333334,0.0,0.2857142857142857,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
679,Spain,Male,58,9,109327.65,1,1,1,3829.13,0,Mid-age,1,Good,1,28.55156393227704,0.15517241379310345,11.706896551724139,319.0941666666667,6341003.699999999,0.1111111111111111,9,0,Mid_Stable,1,0,0,109327.65,0,1,0,0,0
629,Spain,Male,34,1,121151.05,1,0,0,119357.93,0,Young,1,Fair,1,1.0150230487408756,0.029411764705882353,18.5,9946.494166666665,4119135.7,1.0,0,1,Early_HighRisk,1,0,0,121151.05,0,0,0,0,0
731,Spain,Male,42,9,101043.63,1,1,1,192175.52,0,Mid-age,1,Good,1,0.5257882481598073,0.21428571428571427,17.404761904761905,16014.626666666665,4243832.46,0.1111111111111111,9,1,Mid_Stable,1,0,0,101043.63,0,1,0,0,0
775,Germany,Male,33,3,83501.66,2,1,0,128841.31,0,Young,1,Very Good,1,0.6480969496506982,0.09090909090909091,23.484848484848484,10736.775833333333,2755554.7800000003,0.6666666666666666,0,0,Mid_Stable,0,1,0,41750.83,1,0,0,0,0
660,Spain,Male,33,2,80462.24,1,0,0,150422.35,0,Young,1,Fair,1,0.5349088084317257,0.06060606060606061,20.0,12535.195833333333,2655253.9200000004,0.5,0,0,Early_HighRisk,0,0,0,80462.24,0,0,0,0,0
752,France,Male,39,3,0.0,1,1,0,188187.05,0,Mid-age,0,Very Good,0,0.0,0.07692307692307693,19.28205128205128,15682.254166666666,0.0,0.3333333333333333,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
655,France,Male,37,6,109093.41,2,1,0,1775.52,0,Mid-age,1,Fair,1,61.44307583130576,0.16216216216216217,17.7027027027027,147.96,4036456.17,0.3333333333333333,0,0,Mid_Stable,1,0,0,54546.705,1,0,0,0,0
543,Spain,Female,46,5,140355.6,1,1,1,85086.78,0,Mid-age,1,Poor,1,1.6495582509997442,0.10869565217391304,11.804347826086957,7090.565,6456357.600000001,0.2,5,0,Mid_Stable,1,0,0,140355.6,0,1,0,0,0
811,France,Male,42,10,0.0,2,1,1,3797.79,0,Mid-age,0,Excellent,0,0.0,0.23809523809523808,19.30952380952381,316.4825,0.0,0.2,10,0,Late_HighRisk,0,0,0,0.0,0,1,0,1,0
689,Germany,Male,45,0,130170.82,2,1,0,150856.38,0,Mid-age,1,Good,1,0.8628791172106874,0.0,15.311111111111112,12571.365,5857686.9,0.0,0,1,Early_HighRisk,1,1,0,65085.41,1,0,0,0,0
531,France,Female,42,2,0.0,2,0,1,90537.47,0,Mid-age,0,Poor,0,0.0,0.047619047619047616,12.642857142857142,7544.7891666666665,0.0,1.0,2,0,Early_HighRisk,0,0,0,0.0,0,0,0,1,0
515,France,Male,40,0,109542.29,1,1,1,166370.81,0,Mid-age,1,Poor,1,0.6584225321737629,0.0,12.875,13864.234166666667,4381691.6,0.0,0,1,Early_HighRisk,1,0,0,109542.29,0,1,0,0,0
466,France,Female,41,3,33563.95,2,1,0,178994.13,1,Mid-age,1,Poor,1,0.18751424976897285,0.07317073170731707,11.365853658536585,14916.1775,1376121.95,0.6666666666666666,0,0,Mid_Stable,0,0,0,16781.975,1,0,0,0,0
782,France,Male,36,1,148795.17,2,1,1,195681.43,0,Mid-age,1,Very Good,1,0.7603949439658123,0.027777777777777776,21.72222222222222,16306.785833333333,5356626.12,2.0,1,1,Early_HighRisk,1,0,0,74397.585,0,1,0,0,0
611,France,Male,64,9,0.0,2,1,1,53277.15,0,Old,0,Fair,0,0.0,0.140625,9.546875,4439.7625,0.0,0.2222222222222222,9,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
621,Germany,Male,40,8,174126.75,3,1,0,172490.78,1,Mid-age,1,Fair,1,1.0094843909917968,0.2,15.525,14374.231666666667,6965070.0,0.375,0,1,Mid_Stable,0,1,0,58042.25,1,0,0,0,0
604,Spain,Male,41,3,0.0,1,0,0,11819.84,0,Mid-age,0,Fair,0,0.0,0.07317073170731707,14.731707317073171,984.9866666666667,0.0,0.3333333333333333,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
655,Spain,Female,35,1,106405.03,1,1,1,82900.25,0,Young,1,Fair,1,1.2835308699310315,0.02857142857142857,18.714285714285715,6908.354166666667,3724176.05,1.0,1,0,Early_HighRisk,1,0,0,106405.03,0,1,0,0,0
689,Spain,Male,38,2,0.0,1,1,1,82709.8,0,Mid-age,0,Good,0,0.0,0.05263157894736842,18.13157894736842,6892.483333333334,0.0,0.5,2,0,Early_HighRisk,0,0,0,0.0,0,1,0,1,0
681,Spain,Male,30,2,128393.29,1,1,1,180593.45,0,Young,1,Good,1,0.7109520860252683,0.06666666666666667,22.7,15049.454166666668,3851798.6999999997,0.5,2,1,Early_HighRisk,1,0,0,128393.29,0,1,0,0,0
643,Germany,Male,41,2,127841.52,1,1,0,172363.41,0,Mid-age,1,Fair,1,0.7416975563433098,0.04878048780487805,15.682926829268293,14363.6175,5241502.32,0.5,0,1,Early_HighRisk,1,1,0,127841.52,1,0,0,0,0
617,France,Female,24,4,137295.19,2,1,1,91195.12,0,Young,1,Fair,1,1.5055102729181125,0.16666666666666666,25.708333333333332,7599.593333333333,3295084.56,0.5,4,0,Mid_Stable,1,0,0,68647.595,0,1,0,0,0
638,Spain,Female,55,2,155828.22,1,0,1,108987.25,1,Mid-age,1,Fair,1,1.429783942617141,0.03636363636363636,11.6,9082.270833333334,8570552.1,0.5,2,1,Early_HighRisk,0,0,0,155828.22,0,0,0,0,0
743,France,Male,39,6,0.0,2,1,0,44265.28,0,Mid-age,0,Very Good,0,0.0,0.15384615384615385,19.05128205128205,3688.773333333333,0.0,0.3333333333333333,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
828,Germany,Female,25,7,144351.86,1,1,0,116613.26,0,Young,1,Excellent,1,1.2378683178911214,0.28,33.12,9717.771666666666,3608796.4999999995,0.14285714285714285,0,1,Mid_Stable,1,1,0,144351.86,1,0,0,0,1
776,Spain,Male,35,8,106365.29,1,1,1,148527.56,0,Young,1,Very Good,1,0.7161316728020038,0.22857142857142856,22.17142857142857,12377.296666666667,3722785.15,0.125,8,1,Mid_Stable,1,0,0,106365.29,0,1,0,0,0
540,Germany,Male,35,7,127801.88,1,0,1,84239.46,0,Young,1,Poor,1,1.5171260594500486,0.2,15.428571428571429,7019.955000000001,4473065.8,0.14285714285714285,7,0,Mid_Stable,1,0,0,127801.88,0,0,0,0,0
616,Germany,Female,45,4,122793.96,1,1,1,62002.04,0,Mid-age,1,Fair,1,1.9804825776700252,0.08888888888888889,13.688888888888888,5166.836666666667,5525728.2,0.25,4,0,Mid_Stable,1,0,0,122793.96,0,1,0,0,1
628,Germany,Male,38,10,113525.84,1,1,0,46044.48,1,Mid-age,1,Fair,1,2.4655689455066057,0.2631578947368421,16.526315789473685,3837.0400000000004,4313981.92,0.1,0,0,Late_HighRisk,1,1,0,113525.84,1,0,0,0,0
667,Spain,Female,23,6,136100.69,2,0,0,169669.33,1,Young,1,Fair,1,0.8021525752473945,0.2608695652173913,29.0,14139.110833333332,3130315.87,0.3333333333333333,0,1,Mid_Stable,1,0,0,68050.345,0,0,0,0,0
615,France,Male,30,7,0.0,2,1,1,156346.84,0,Young,0,Fair,0,0.0,0.23333333333333334,20.5,13028.903333333334,0.0,0.2857142857142857,7,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
543,France,Male,30,4,140916.81,1,1,0,157711.18,0,Young,1,Poor,1,0.8935118613658207,0.13333333333333333,18.1,13142.598333333333,4227504.3,0.25,0,1,Mid_Stable,1,0,0,140916.81,1,0,0,0,0
553,France,Female,31,4,0.0,2,1,1,89087.4,0,Young,0,Poor,0,0.0,0.12903225806451613,17.838709677419356,7423.95,0.0,0.5,4,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
554,Germany,Male,26,4,121365.39,1,1,1,8742.36,0,Young,1,Poor,1,13.882451649211426,0.15384615384615385,21.307692307692307,728.5300000000001,3155500.14,0.25,4,0,Mid_Stable,1,0,0,121365.39,0,1,0,0,0
684,Spain,Female,36,4,0.0,1,1,0,117038.96,0,Mid-age,0,Good,0,0.0,0.1111111111111111,19.0,9753.246666666668,0.0,0.25,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
452,France,Female,35,7,0.0,2,1,0,164241.67,0,Young,0,Poor,0,0.0,0.2,12.914285714285715,13686.805833333334,0.0,0.2857142857142857,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
606,France,Male,47,3,93578.68,2,0,1,137720.56,1,Mid-age,1,Fair,1,0.6794822791891058,0.06382978723404255,12.893617021276595,11476.713333333333,4398197.96,0.6666666666666666,3,0,Mid_Stable,0,0,0,46789.34,0,0,0,0,0
629,France,Male,40,9,0.0,1,1,0,106.67,0,Mid-age,0,Fair,0,0.0,0.225,15.725,8.889166666666666,0.0,0.1111111111111111,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
659,Spain,Female,33,8,115409.6,1,0,1,1539.21,0,Young,1,Fair,1,74.97976234561885,0.24242424242424243,19.96969696969697,128.2675,3808516.8000000003,0.125,8,0,Mid_Stable,1,0,0,115409.6,0,0,0,0,0
493,France,Female,33,8,90791.69,1,1,1,59659.53,0,Young,1,Poor,1,1.5218304602801933,0.24242424242424243,14.93939393939394,4971.6275,2996125.77,0.125,8,0,Mid_Stable,0,0,0,90791.69,0,1,0,0,0
794,France,Female,62,9,123681.32,3,1,0,173586.63,1,Old,1,Very Good,1,0.7125048743673404,0.14516129032258066,12.806451612903226,14465.5525,7668241.840000001,0.3333333333333333,0,1,Mid_Stable,1,0,0,41227.10666666667,1,0,0,0,0
554,France,Female,44,6,92436.86,1,1,0,126033.9,0,Mid-age,1,Poor,1,0.7334285458118808,0.13636363636363635,12.590909090909092,10502.824999999999,4067221.84,0.16666666666666666,0,0,Mid_Stable,0,0,0,92436.86,1,0,0,0,0
796,Germany,Female,52,9,167194.36,1,1,1,62808.93,1,Mid-age,1,Very Good,1,2.661952050448877,0.17307692307692307,15.307692307692308,5234.0775,8694106.719999999,0.1111111111111111,9,0,Mid_Stable,0,0,0,167194.36,0,1,0,0,1
807,France,Female,36,4,0.0,2,0,1,147007.33,0,Mid-age,0,Excellent,0,0.0,0.1111111111111111,22.416666666666668,12250.610833333332,0.0,0.5,4,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
500,Germany,Male,44,9,160838.13,2,1,0,196261.64,0,Mid-age,1,Poor,1,0.8195087435323581,0.20454545454545456,11.363636363636363,16355.136666666667,7076877.720000001,0.2222222222222222,0,1,Mid_Stable,0,1,0,80419.065,1,0,0,0,0
722,Spain,Male,43,1,0.0,1,1,0,44560.17,1,Mid-age,0,Good,0,0.0,0.023255813953488372,16.790697674418606,3713.3475,0.0,1.0,0,0,Early_HighRisk,0,0,0,0.0,1,0,0,0,0
559,Spain,Female,40,7,144470.77,1,1,1,18917.95,0,Mid-age,1,Poor,1,7.636703236872916,0.175,13.975,1576.4958333333334,5778830.8,0.14285714285714285,7,0,Mid_Stable,1,0,0,144470.77,0,1,0,0,0
584,Spain,Female,38,3,0.0,2,1,1,4525.4,0,Mid-age,0,Fair,0,0.0,0.07894736842105263,15.368421052631579,377.1166666666666,0.0,0.6666666666666666,3,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
834,Germany,Female,68,9,130169.27,2,0,1,93112.2,0,Old,1,Excellent,1,1.3979829710821998,0.1323529411764706,12.264705882352942,7759.349999999999,8851510.36,0.2222222222222222,9,0,Mid_Stable,1,0,0,65084.635,0,0,0,0,1
754,Spain,Male,35,4,0.0,2,1,1,9658.41,0,Young,0,Very Good,0,0.0,0.11428571428571428,21.542857142857144,804.8675,0.0,0.5,4,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
590,France,Male,43,7,81076.8,2,1,1,182627.25,1,Mid-age,1,Fair,1,0.4439468918247414,0.16279069767441862,13.720930232558139,15218.9375,3486302.4,0.2857142857142857,7,0,Mid_Stable,0,0,0,40538.4,0,1,0,0,0
740,France,Male,36,7,0.0,1,1,1,13177.4,0,Mid-age,0,Very Good,0,0.0,0.19444444444444445,20.555555555555557,1098.1166666666666,0.0,0.14285714285714285,7,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
502,Germany,Female,57,3,101465.31,1,1,0,43568.31,1,Mid-age,1,Poor,1,2.328878719417852,0.05263157894736842,8.807017543859649,3630.6924999999997,5783522.67,0.3333333333333333,0,0,Mid_Stable,1,1,1,101465.31,1,0,0,0,1
733,France,Male,48,5,0.0,1,0,1,117830.57,0,Mid-age,0,Good,0,0.0,0.10416666666666667,15.270833333333334,9819.214166666667,0.0,0.2,5,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
755,Germany,Female,37,0,113865.23,2,1,1,117396.25,0,Mid-age,1,Very Good,1,0.9699222079069817,0.0,20.405405405405407,9783.020833333334,4213013.51,0.0,0,1,Early_HighRisk,1,0,0,56932.615,0,1,0,0,1
554,Spain,Female,46,7,87603.35,3,0,1,96929.24,1,Mid-age,1,Poor,1,0.9037866179493412,0.15217391304347827,12.043478260869565,8077.436666666667,4029754.1,0.42857142857142855,7,0,Mid_Stable,0,0,0,29201.11666666667,0,0,0,0,0
534,France,Male,36,4,120037.96,1,1,0,36275.94,0,Mid-age,1,Poor,1,3.309024107990034,0.1111111111111111,14.833333333333334,3022.9950000000003,4321366.5600000005,0.25,0,0,Mid_Stable,1,0,0,120037.96,1,0,0,0,0
656,Spain,Male,33,4,0.0,2,1,0,116706.0,0,Young,0,Fair,0,0.0,0.12121212121212122,19.87878787878788,9725.5,0.0,0.5,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
575,Germany,Male,49,7,121205.15,4,1,1,168080.53,1,Mid-age,1,Poor,1,0.7211135638375248,0.14285714285714285,11.73469387755102,14006.710833333333,5939052.35,0.5714285714285714,7,1,Mid_Stable,1,0,0,30301.2875,0,1,0,0,0
480,Spain,Male,47,8,75408.33,1,1,0,25887.89,1,Mid-age,1,Poor,1,2.9128805012691266,0.1702127659574468,10.212765957446809,2157.3241666666668,3544191.5100000002,0.125,0,0,Mid_Stable,0,0,0,75408.33,1,0,0,0,0
575,France,Male,40,5,0.0,2,1,1,122488.59,0,Mid-age,0,Poor,0,0.0,0.125,14.375,10207.3825,0.0,0.4,5,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
672,France,Female,40,3,0.0,1,1,0,113171.61,1,Mid-age,0,Good,0,0.0,0.075,16.8,9430.9675,0.0,0.3333333333333333,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
758,Spain,Female,35,5,0.0,2,0,0,100365.51,0,Young,0,Very Good,0,0.0,0.14285714285714285,21.65714285714286,8363.7925,0.0,0.4,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
682,France,Male,50,6,121818.84,2,0,1,124151.37,0,Mid-age,1,Good,1,0.9812122089349478,0.12,13.64,10345.9475,6090942.0,0.3333333333333333,6,1,Mid_Stable,1,0,0,60909.42,0,0,0,0,0
501,France,Female,29,8,0.0,2,1,0,112664.24,0,Young,0,Poor,0,0.0,0.27586206896551724,17.275862068965516,9388.686666666666,0.0,0.25,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
746,Germany,Male,34,6,141806.0,2,1,1,183494.87,0,Young,1,Very Good,1,0.7728063460302732,0.17647058823529413,21.941176470588236,15291.239166666666,4821404.0,0.3333333333333333,6,1,Mid_Stable,1,0,0,70903.0,0,1,0,0,0
556,France,Female,51,8,61354.14,1,1,0,198810.65,1,Mid-age,1,Poor,1,0.30860590214860223,0.1568627450980392,10.901960784313726,16567.554166666665,3129061.14,0.125,0,0,Mid_Stable,0,0,0,61354.14,1,0,0,0,0
823,Germany,Female,53,4,124954.94,1,0,1,131259.6,1,Mid-age,1,Excellent,1,0.9519680084351925,0.07547169811320754,15.528301886792454,10938.300000000001,6622611.82,0.25,4,1,Mid_Stable,1,0,0,124954.94,0,0,0,0,1
491,Germany,Female,68,1,95039.12,1,0,1,116471.14,1,Old,1,Poor,1,0.8159885788015812,0.014705882352941176,7.220588235294118,9705.928333333333,6462660.16,1.0,1,0,Early_HighRisk,0,0,0,95039.12,0,0,0,0,1
638,France,Female,29,9,103417.74,1,1,1,15336.4,0,Young,1,Fair,1,6.743286560079289,0.3103448275862069,22.0,1278.0333333333333,2999114.46,0.1111111111111111,9,0,Mid_Stable,1,0,0,103417.74,0,1,0,0,0
734,France,Male,45,2,0.0,2,1,0,99593.28,0,Mid-age,0,Good,0,0.0,0.044444444444444446,16.31111111111111,8299.44,0.0,1.0,0,0,Early_HighRisk,0,0,0,0.0,1,0,0,0,0
555,France,Male,40,10,43028.77,1,1,0,170514.21,0,Mid-age,1,Poor,1,0.25234712109917407,0.25,13.875,14209.5175,1721150.7999999998,0.1,0,0,Late_HighRisk,0,0,0,43028.77,1,0,0,0,0
745,Germany,Female,44,0,119638.21,1,1,1,34265.08,1,Mid-age,1,Very Good,1,3.4915491223134456,0.0,16.931818181818183,2855.4233333333336,5264081.24,0.0,0,0,Early_HighRisk,1,0,0,119638.21,0,1,0,0,1
728,France,Male,37,3,122689.51,2,0,0,106977.53,1,Mid-age,1,Good,1,1.1468717776527464,0.08108108108108109,19.675675675675677,8914.794166666667,4539511.87,0.6666666666666666,0,1,Mid_Stable,1,0,0,61344.755,0,0,0,0,0
626,France,Male,44,10,0.0,2,0,0,164287.86,0,Mid-age,0,Fair,0,0.0,0.22727272727272727,14.227272727272727,13690.654999999999,0.0,0.2,0,0,Late_HighRisk,0,0,0,0.0,0,0,0,0,0
681,Germany,Male,37,8,73179.34,2,1,1,25292.53,0,Mid-age,1,Good,1,2.89331830386284,0.21621621621621623,18.405405405405407,2107.710833333333,2707635.58,0.25,8,0,Mid_Stable,0,0,0,36589.67,0,1,0,0,0
478,France,Female,38,4,171913.87,1,1,0,51820.87,1,Mid-age,1,Poor,1,3.317463986999832,0.10526315789473684,12.578947368421053,4318.405833333333,6532727.06,0.25,0,0,Mid_Stable,0,0,0,171913.87,1,0,0,0,0
709,France,Male,38,5,0.0,2,1,1,81452.29,0,Mid-age,0,Good,0,0.0,0.13157894736842105,18.657894736842106,6787.690833333333,0.0,0.4,5,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
562,Germany,Male,33,8,92659.2,2,1,0,1354.25,0,Young,1,Poor,1,68.42104485877792,0.24242424242424243,17.03030303030303,112.85416666666667,3057753.6,0.25,0,0,Mid_Stable,0,1,0,46329.6,1,0,0,0,0
769,Germany,Female,34,7,137239.17,1,1,1,71379.92,1,Young,1,Very Good,1,1.922657940776622,0.20588235294117646,22.61764705882353,5948.326666666667,4666131.78,0.14285714285714285,7,0,Mid_Stable,1,0,0,137239.17,0,1,0,0,1
684,Germany,Female,46,3,102955.14,2,1,0,154137.33,0,Mid-age,1,Good,1,0.667944228695281,0.06521739130434782,14.869565217391305,12844.777499999998,4735936.44,0.6666666666666666,0,1,Mid_Stable,1,1,0,51477.57,1,0,0,0,1
536,France,Female,61,8,65190.29,1,1,1,64308.49,1,Old,1,Poor,1,1.013712030868708,0.13114754098360656,8.78688524590164,5359.0408333333335,3976607.69,0.125,8,0,Mid_Stable,0,0,0,65190.29,0,1,0,0,0
631,Germany,Female,29,2,96863.52,2,1,1,31613.35,0,Young,1,Fair,1,3.064006819903617,0.06896551724137931,21.75862068965517,2634.445833333333,2809042.08,1.0,2,0,Early_HighRisk,0,0,0,48431.76,0,1,0,0,1
